ns:government.politician.government_positions_held..government.government_position_held.appointed_by	ns:government.politician	ns:government.political_appointer
ns:user.rcheramy.default_domain.hockey_team.conference	ns:user.rcheramy.default_domain.hockey_team	ns:user.rcheramy.default_domain.nhl_conference
ns:base.tournaments.tournament_group.competitors..base.tournaments.group_competitor_relationship.competitor	ns:base.tournaments.tournament_group	ns:base.tournaments.tournament_competitor
ns:engineering.channel_access_method.child_method	ns:engineering.channel_access_method	ns:engineering.channel_access_method
ns:base.goldenbooks.golden_book_author.golden_books_written	ns:base.goldenbooks.golden_book_author	ns:base.goldenbooks.little_golden_books
ns:fictional_universe.fictional_employer.employees..fictional_universe.fictional_employment_tenure.employee	ns:fictional_universe.fictional_employer	ns:fictional_universe.fictional_character
ns:fictional_universe.fictional_organization.appears_in_universes	ns:fictional_universe.fictional_organization	ns:fictional_universe.fictional_universe
ns:user.arielb.israel.kibbutz.regional_council	ns:user.arielb.israel.kibbutz	ns:user.arielb.israel.regional_council
ns:olympics.olympic_torchbearer.participation_in_relays..olympics.olympic_torch_relay.location	ns:olympics.olympic_torchbearer	ns:olympics.olympic_torch_relay_location
ns:olympics.olympic_event_competition.medalists..olympics.olympic_medal_honor.olympics	ns:olympics.olympic_event_competition	ns:olympics.olympic_games
ns:base.yupgrade.user.topics	ns:base.yupgrade.user	ns:common.topic
ns:user.dfhuynh.default_domain.assassinated_person.assassination..user.dfhuynh.default_domain.assassination.assassin	ns:user.dfhuynh.default_domain.assassinated_person	ns:user.dfhuynh.default_domain.assassin
ns:base.casinos.casino.address..location.mailing_address.citytown	ns:base.casinos.casino	ns:location.location
ns:user.coco.voting.voting_stat_region.election_results..user.coco.voting.election_results.politician	ns:user.coco.voting.voting_stat_region	ns:government.politician
ns:base.saturdaynightlive.snl_cast_member.snl_movie_spin_off_performances..base.saturdaynightlive.snl_movie_spin_off_cast_performance.snl_movie_spin_off	ns:base.saturdaynightlive.snl_cast_member	ns:base.saturdaynightlive.snl_movie_spin_off
ns:biology.organism_classification_rank.higher_rank	ns:biology.organism_classification_rank	ns:biology.organism_classification_rank
ns:base.formula1.formula_1_driver.first_win	ns:base.formula1.formula_1_driver	ns:base.formula1.formula_1_grand_prix
ns:base.aareas.schema.administrative_area.capital	ns:base.aareas.schema.administrative_area	ns:base.aareas.schema.earth.citytown
ns:boats.ship_builder.ships_built	ns:boats.ship_builder	ns:boats.ship
ns:user.akatenev.weapons.weapon.supply_to..user.akatenev.weapons.military_supply.country_of_origin	ns:user.akatenev.weapons.weapon	ns:common.topic
ns:music.release.producers	ns:music.release	ns:music.producer
ns:base.symbols.symbol.symbolism..base.symbols.symbolism.system	ns:base.symbols.symbol	ns:base.symbols.symbol_system
ns:base.popstra.product.sold_to..base.popstra.product_choice.consumer	ns:base.popstra.product	ns:base.popstra.celebrity
ns:base.standardizedtesting.standardized_test.developer	ns:base.standardizedtesting.standardized_test	ns:base.standardizedtesting.test_giving_organization
ns:baseball.baseball_team.current_coaches..baseball.current_coaching_tenure.baseball_coach	ns:baseball.baseball_team	ns:baseball.baseball_coach
ns:cvg.computer_game_engine.successor_engine	ns:cvg.computer_game_engine	ns:cvg.computer_game_engine
ns:base.technologyofdoing.knowledge_worker_trait.classification	ns:base.technologyofdoing.knowledge_worker_trait	ns:base.technologyofdoing.knowledge_worker_trait_class
ns:aviation.airline.airports_served..aviation.airline_airport_presence.cities_served	ns:aviation.airline	ns:location.citytown
ns:film.film.dubbing_performances..film.dubbing_performance.language	ns:film.film	ns:language.human_language
ns:education.field_of_study.students_majoring..education.education.institution	ns:education.field_of_study	ns:education.educational_institution
ns:fictional_universe.character_powers.characters_with_this_ability	ns:fictional_universe.character_powers	ns:fictional_universe.fictional_character
ns:tv.tv_producer_type.tv_producers_of_this_type..tv.tv_producer_term.producer	ns:tv.tv_producer_type	ns:tv.tv_producer
ns:base.motorcycle.motorcycle_manufacturer.makes	ns:base.motorcycle.motorcycle_manufacturer	ns:base.motorcycle.motorcycle_make
ns:education.educational_institution.students_graduates..education.education.minor	ns:education.educational_institution	ns:education.field_of_study
ns:base.recordingstudios.studio_album.recorded_at	ns:base.recordingstudios.studio_album	ns:base.recordingstudios.recording_studio
ns:base.bio2rdf.bm.references	ns:base.bio2rdf.bm	ns:base.bio2rdf.bm
ns:base.schemastaging.ship_extra.disposition..boats.boat_disposition.location	ns:base.schemastaging.ship_extra	ns:location.location
ns:opera.opera.characters..opera.opera_character_voice.voice	ns:opera.opera	ns:music.voice
ns:theater.theater_company.plays_produced	ns:theater.theater_company	ns:theater.theater_production
ns:american_football.football_team.historical_roster..sports.sports_team_roster.position	ns:american_football.football_team	ns:sports.sports_position
ns:base.proposedprojects.proposed_project.proposer	ns:base.proposedprojects.proposed_project	ns:base.proposedprojects.project_proposer
ns:tv.tv_personality.tv_regular_appearances..tv.tv_regular_personal_appearance.program	ns:tv.tv_personality	ns:tv.tv_program
ns:user.coco.voting.voting_stat_region.election_results..user.coco.voting.election_results.party	ns:user.coco.voting.voting_stat_region	ns:government.political_party
ns:book.book.characters	ns:book.book	ns:book.book_character
ns:sports.professional_sports_team.draft_picks..sports.sports_league_draft_pick.school	ns:sports.professional_sports_team	ns:education.educational_institution
ns:base.animalpathology.animal_disease_cause.animal_disease_triangle..base.animalpathology.animal_disease_triangle.animal_disease	ns:base.animalpathology.animal_disease_cause	ns:base.animalpathology.animal_disease
ns:film.film_distributor.films_distributed..film.film_film_distributor_relationship.film_distribution_medium	ns:film.film_distributor	ns:film.film_distribution_medium
ns:people.family.members	ns:people.family	ns:people.family_member
ns:base.schemastaging.fish.found_in	ns:base.schemastaging.fish	ns:base.schemastaging.body_of_water_extra
ns:government.political_appointer.appointees..government.government_position_held.basic_title	ns:government.political_appointer	ns:government.government_office_category
ns:base.athletics.track_and_field_athlete.records_held..base.athletics.current_area_record.country	ns:base.athletics.track_and_field_athlete	ns:base.athletics.athletics_country
ns:media_common.literary_genre.books_in_this_genre	ns:media_common.literary_genre	ns:book.book
ns:zoos.zoo.category	ns:zoos.zoo	ns:zoos.zoo_category
ns:organization.role.leaders..organization.leadership.organization	ns:organization.role	ns:organization.organization
ns:location.in_state.administrative_capital	ns:location.in_state	ns:location.in_city
ns:user.jamie.default_domain.yacht_racing.yacht_owner.competitions..user.jamie.default_domain.yacht_racing.competitor.tactician	ns:user.jamie.default_domain.yacht_racing.yacht_owner	ns:user.jamie.default_domain.yacht_racing.race_tactician
ns:base.morelaw.canadian_judge.court	ns:base.morelaw.canadian_judge	ns:law.court
ns:sports.sports_position.players..baseball.baseball_roster_position.position	ns:sports.sports_position	ns:sports.sports_position
ns:broadcast.radio_format.stations	ns:broadcast.radio_format	ns:broadcast.radio_station
ns:base.nascar.nascar_racing_organization_owner.racing_organization_owned	ns:base.nascar.nascar_racing_organization_owner	ns:base.nascar.nascar_racing_organization
ns:base.thesocialset.clique.clique_type	ns:base.thesocialset.clique	ns:base.thesocialset.clique_type
ns:soccer.football_team.purchased_players..soccer.football_player_transfer.selling_team	ns:soccer.football_team	ns:soccer.football_team
ns:base.pokervariants.poker_variant.mechanics	ns:base.pokervariants.poker_variant	ns:base.pokervariants.game_mechanic
ns:base.government2.elected_official.elected_positions_held..base.government2.elected_government_positions_held.jurisdiction	ns:base.government2.elected_official	ns:government.governmental_jurisdiction
ns:ice_hockey.hockey_team.current_roster..sports.sports_team_roster.team	ns:ice_hockey.hockey_team	ns:sports.sports_team
ns:projects.project_role.projects..projects.project_participation.participant	ns:projects.project_role	ns:projects.project_participant
ns:user.blackhound.hornblower_universe.character.appears_in_books	ns:user.blackhound.hornblower_universe.character	ns:user.blackhound.hornblower_universe.book
ns:book.book_edition_series.series_editor	ns:book.book_edition_series	ns:book.series_editor
ns:base.ghtech.gh_nonprofits.focus_areas	ns:base.ghtech.gh_nonprofits	ns:base.ghtech.gh_focus_areas
ns:user.robert.cool_tools.cool_tool.manufacturer_brand	ns:user.robert.cool_tools.cool_tool	ns:user.robert.cool_tools.manufacturer_brand
ns:user.kesava.indian_railways_base.railway_zone.headquarters	ns:user.kesava.indian_railways_base.railway_zone	ns:location.location
ns:fictional_universe.fictional_character.powers_or_abilities	ns:fictional_universe.fictional_character	ns:fictional_universe.character_powers
ns:base.fictionaluniverse.deceased_fictional_character.place_of_burial	ns:base.fictionaluniverse.deceased_fictional_character	ns:fictional_universe.fictional_setting
ns:olympics.olympic_games.demonstration_medals_awarded..olympics.olympic_demonstration_medal_honor.country	ns:olympics.olympic_games	ns:olympics.olympic_participating_country
ns:fictional_universe.fictional_character.organizations	ns:fictional_universe.fictional_character	ns:fictional_universe.fictional_organization
ns:base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_location	ns:base.schemastaging.organization_extra	ns:location.location
ns:base.associationfootball.soccer_squad.match	ns:base.associationfootball.soccer_squad	ns:base.associationfootball.soccer_match
ns:music.group_membership.group	ns:music.group_membership	ns:music.musical_group
ns:cvg.game_voice_actor.computer_game_voice_performances..cvg.game_performance.character	ns:cvg.game_voice_actor	ns:cvg.game_character
ns:automotive.generation.markets	ns:automotive.generation	ns:location.country
ns:military.armed_force.personnel..military.military_service.rank	ns:military.armed_force	ns:military.rank
ns:conferences.conference_venue.conferences	ns:conferences.conference_venue	ns:conferences.conference
ns:food.dish.cuisine	ns:food.dish	ns:dining.cuisine
ns:base.puzzles.puzzle.form	ns:base.puzzles.puzzle	ns:base.puzzles.puzzle_form
ns:architecture.museum_director.museum	ns:architecture.museum_director	ns:architecture.museum
ns:government.political_appointer.appointees..government.government_position_held.office_position_or_title	ns:government.political_appointer	ns:government.government_office_or_title
ns:film.actor.dubbing_performances..film.dubbing_performance.film	ns:film.actor	ns:film.film
ns:theater.theatrical_lyricist.play_lyrics_written	ns:theater.theatrical_lyricist	ns:theater.play
ns:base.activism.activism_issue.supporting_political_parties	ns:base.activism.activism_issue	ns:base.activism.political_party
ns:biology.chromosome.gene	ns:biology.chromosome	ns:biology.gene
ns:military.military_combatant.belongs_to_combatant_group	ns:military.military_combatant	ns:military.military_combatant
ns:base.bowlgames.bowl_game.stadium	ns:base.bowlgames.bowl_game	ns:base.bowlgames.bowl_game_stadium
ns:base.database.database.includes_database_s	ns:base.database.database	ns:base.database.database
ns:architecture.structure.construction_cost..measurement_unit.money_value.currency	ns:architecture.structure	ns:finance.currency
ns:medicine.cancer_center.constituents	ns:medicine.cancer_center	ns:medicine.cancer_center_constituent
ns:base.thoroughbredracing.thoroughbred_racehorse_owner.horses_owned..base.thoroughbredracing.horse_owner_relationship.horse	ns:base.thoroughbredracing.thoroughbred_racehorse_owner	ns:base.thoroughbredracing.thoroughbred_racehorse
ns:fictional_universe.fictional_universe.calendar_systems	ns:fictional_universe.fictional_universe	ns:fictional_universe.fictional_calendar_system
ns:base.productplacement.product_placing_media.brands_placed..base.productplacement.product_placement.brand	ns:base.productplacement.product_placing_media	ns:base.productplacement.product_placed_brand
ns:base.greatgardens.botanical_garden.location	ns:base.greatgardens.botanical_garden	ns:location.location
ns:base.community.local_currency_area.currency	ns:base.community.local_currency_area	ns:base.community.local_currency
ns:user.mt.default_domain.thinker.influenced	ns:user.mt.default_domain.thinker	ns:user.mt.default_domain.thinker
